age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,worker_id
51, Private,153486, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States,b19e963a-a03d-4d0f-a632-6c816dbe2eeb
65, Private,262446, 11th,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States,ae259000-2758-4bdf-9964-e20887028d43
27, ?,61387, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,15, United-States,32e4c2a3-45bf-40be-9eef-0931dbd333ba
29, Private,160731, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,9ddbc8ad-4155-48f5-b4eb-239f3c89278b
22, Private,147655, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,47755029-5c49-426a-a9d3-a67c12e4c84e
35, Private,126569, HS-grad,9, Divorced, Craft-repair, Own-child, White, Male,0,0,20, United-States,45ddbadc-2bb4-4457-995b-d66ef33c91ef
49, Private,81973, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,e38cae98-c809-4353-a7cf-d47289d2fc45
22, Private,317528, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,34, United-States,24e8c011-7c3e-4331-ab20-36be8e1573ca
26, Private,134004, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,473ae600-383c-4135-b5ae-a5bc50eef038
27, Private,145784, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,45, United-States,c24a94cc-358d-404e-991b-d44a8e6722c2
25, Private,345121, 10th,6, Separated, Other-service, Own-child, White, Female,0,0,25, United-States,d4b9b678-640b-4c80-9cad-73d95fbc5343
52, Private,137428, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,45, United-States,b39f6a47-678b-402b-9f49-4097ed721fe9
29, Private,213692, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States,ae27d499-21ec-4c80-8372-e793c4cd01f1
37, Private,189674, Bachelors,13, Separated, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States,2ac6b9ba-389b-4a2a-a61f-ecb52862b8e7
30, ?,201196, 11th,7, Never-married, ?, Own-child, Black, Female,0,0,40, United-States,edfe534a-c439-4e0e-b18e-b060040eca05
23, Private,81281, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0434cca6-3888-414c-9ae6-9c52dab4e608
30, Private,281030, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,4064,0,40, United-States,23b1acd9-80f0-49cc-9634-a952e34d6bab
36, Private,88967, 11th,7, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,65, United-States,8bf6dd78-69c9-4ca0-b3f9-9ba65ae791d9
18, Private,25828, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States,d9ffa71a-e95a-44b8-b3ba-39b77dbfe680
44, Private,109912, Doctorate,16, Married-civ-spouse, Exec-managerial, Wife, White, Female,15024,0,32, United-States,7fb724be-13b8-4ce3-8a09-bac453b5b51f
30, Private,174215, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,15, United-States,6e4fe3be-454a-416c-aa14-fdbbc3e41377
56, Private,231781, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,9fe29be0-1047-4c73-b575-adcb05c6a5f8
20, Private,164574, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States,6a294b28-f4ed-4d13-8024-d9bb00cf6f38
50, Self-emp-not-inc,386397, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,6f253e0e-08d9-40c5-af81-72ea8ea160b1
53, Private,276369, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,f6924d05-9dda-4a8d-8d6b-436f8e3cda74
36, Private,280440, Assoc-acdm,12, Never-married, Tech-support, Unmarried, White, Female,0,0,45, United-States,b90faca1-96da-43ff-818c-d42f5cda3ac1
59, Private,117059, 11th,7, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,40f26ba3-1a6b-40fc-9314-c88efa0c490c
23, Private,215616, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Canada,1bc5751b-3969-46f4-9f12-ced8e8d576ae
57, Private,231232, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,4936d959-3215-4a6d-a83f-fb1760140ba2
36, Private,247750, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,45, United-States,bc61f7bf-a754-4541-8400-a7b27f2a2814
28, Private,216178, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,016d445c-1d5a-4dcd-bced-341431b83251
28, Private,109621, Assoc-acdm,12, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,729c1ae2-8ada-4877-8126-d4d9ee0ded7c
38, Private,133586, HS-grad,9, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,45, United-States,8174590f-c8c6-489e-a0d6-fc9bdc31255a
62, ?,125493, HS-grad,9, Married-civ-spouse, ?, Wife, White, Female,5178,0,40, Scotland,71241c64-3b66-4d0d-9477-f5d7707c050d
50, Federal-gov,343014, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States,649ffa7a-6156-4688-acc9-c24f39e0ded8
56, Local-gov,381965, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States,722ad75f-4765-41ce-bb19-9a32c3c10c47
37, Private,161141, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal,318ed845-0b7f-480d-bef7-5679367f3661
52, Local-gov,108083, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,2939d3df-6d90-4230-ad80-1a33085acd6c
41, Local-gov,174575, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,745ad912-ec42-4ae7-a133-1183fbdc898b
25, Local-gov,295289, HS-grad,9, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States,a06facc8-6259-4eb4-8e6b-7c970eac5ee7
47, State-gov,141483, 9th,5, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,f30b19a9-c0bb-4509-966f-7624a28b39ce
73, Local-gov,45784, Some-college,10, Never-married, Prof-specialty, Other-relative, White, Female,0,0,11, United-States,2c0d016a-d930-4bdc-8fdf-7975b24c8130
30, Federal-gov,266463, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,d15bcb83-8ae6-4934-ae45-577682fde88a
31, Private,72630, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,14084,0,50, United-States,a3a76768-3c25-408b-86ef-432321ce1f19
55, Self-emp-not-inc,319733, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,ec262007-110a-43d6-b6b6-8cb1072e667e
28, Local-gov,34452, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,b40e0e5c-c2d2-41e7-8e60-14c5a4f3d6c2
44, Private,81853, HS-grad,9, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States,5d9651c2-7d37-4609-a998-bcda7e21e601
25, Private,213412, Bachelors,13, Never-married, Tech-support, Unmarried, White, Male,0,0,40, United-States,137adba8-721b-4535-a36b-7ac6c05a521a
41, Local-gov,297248, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2415,45, United-States,ad342cfe-f57c-4603-af5c-0111ccfed24a
55, Private,199067, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,42, United-States,8306b903-8c39-47d1-b444-b4cbaaf4e771
36, State-gov,323726, Some-college,10, Never-married, Tech-support, Unmarried, Black, Female,0,0,40, United-States,c7d2275f-9250-48f6-96ce-41c44c95ccc9
34, Private,255693, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,20, United-States,6cca3cf2-5766-4ba2-8f25-8d4c37adf2ad
57, Private,191983, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States,28407825-2a41-49d6-9748-8b9c334c7bc2
18, Private,201901, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Female,0,1719,15, United-States,60a5b913-838d-4cf2-b778-cc6c14295fac
59, Private,227856, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,37, United-States,84fe13a6-0b7f-48b9-8e34-314026ea7f87
32, Federal-gov,402361, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,141523dc-afb5-4888-85a0-695c7b8b3f90
27, Private,160786, 11th,7, Separated, Craft-repair, Not-in-family, White, Male,0,0,45, Germany,75d3a063-0f96-45be-b4d7-9b7610841892
57, Private,98350, Prof-school,15, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1902,40, Philippines,d48a3582-6772-4c3a-9758-ab9441c6175b
33, Private,154227, Assoc-voc,11, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States,c515c2db-150e-4691-a592-96ab183b2153
32, ?,115745, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,e1c63c27-52a2-4cd3-9a27-66ac65e6999d
38, Private,197077, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,b765a468-5c34-412c-8435-b6df0cd515bd
56, Private,266091, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Mexico,75284ac0-deae-49d3-b908-a96021914712
31, Private,198613, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States,080f5840-72c6-40d8-9ce9-b4035e2183a1
60, Private,181200, 12th,8, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,bf6e1104-ee00-45ac-b230-b53fea4394ef
18, Private,198614, 11th,7, Never-married, Sales, Own-child, Black, Female,0,0,8, United-States,3a723d98-bff8-459b-8288-d09e6af2f183
37, State-gov,46814, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,38, United-States,7d57b14b-9d38-47b1-8943-f406912b95af
29, Private,52636, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,8060899f-1b32-4daa-a315-fce2193a36b5
36, Private,183739, HS-grad,9, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,2002,40, United-States,1d5916ae-8035-4d4b-9bb3-1f27783d0162
29, Private,53181, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States,419c2927-2c2e-4a59-b998-b19cf1c2b178
58, Private,220789, Bachelors,13, Divorced, Transport-moving, Not-in-family, White, Male,0,0,45, United-States,14488ae0-b58c-4a9e-b7bd-017af5a12dcb
18, Private,165316, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,30, United-States,30fd8135-5d74-4a5e-9fc5-d2bc0a8b0d41
23, Private,208598, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States,34e769fc-f66a-4f79-b524-aaee6b84e285
37, Private,405644, 1st-4th,2, Married-spouse-absent, Farming-fishing, Other-relative, White, Male,0,0,77, Mexico,e082a53c-e4c1-4c03-9df0-bee7583cee6e
29, State-gov,201556, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,52ab1b52-c657-435a-b722-096d8a87504a
68, Private,145638, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,3413680c-6de6-4df4-9905-2ce7ca85b57c
37, Private,103408, HS-grad,9, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States,9d3dcbb3-6177-47c0-b0d4-f5ce54c78149
27, Private,204515, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female,0,0,36, United-States,75bf8380-5991-443c-b2c1-779f6e1dec68
57, Private,104272, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,f608bb4c-7f74-4444-90a9-27fd90bf4ffa
29, Private,178551, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,bcdd9b40-bc7f-4edb-85c2-d7abae843ed1
35, Private,185325, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,50fd5966-09bc-4c42-bcd9-9debbc23190e
30, Local-gov,235271, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,84c229c2-8d8b-4417-ab39-d8b58e83b3e5
32, Private,206541, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States,dcd87a86-8984-4742-b0cd-ec94b9d07aba
49, Self-emp-not-inc,56841, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States,6f1d092d-21f6-44fb-a3fc-1668cb270c70
36, Private,29814, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,e3204f4e-09d8-4bcc-b0f6-752d8324561b
27, Private,211032, Preschool,1, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,41310,0,24, Mexico,da30b5d0-2869-477f-9933-c9ce2164633b
65, Private,274916, HS-grad,9, Widowed, Sales, Unmarried, White, Female,0,0,40, United-States,80b4abe5-431e-496c-b6b9-7dc69f4799c3
41, Self-emp-inc,299813, 9th,5, Married-civ-spouse, Sales, Wife, White, Female,0,0,70, Dominican-Republic,e72e436c-a1cf-495a-9a7e-c933c015be78
41, Private,176069, HS-grad,9, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,5c45b359-6ecf-44e2-9885-272317561d85
31, Private,703107, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States,2f6ebdee-6579-4940-ac40-65ab2b7fb851
35, Self-emp-not-inc,256992, 5th-6th,3, Married-civ-spouse, Other-service, Wife, White, Female,0,0,15, Mexico,e04f9499-1ca2-418f-b258-da25bffc1325
48, Self-emp-not-inc,104790, 11th,7, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,f8dd9593-744a-42ce-a99a-d2396078f808
52, Private,186785, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,1876,50, United-States,710e3c3b-09f8-4758-861c-8c852f051f8f
33, Local-gov,246291, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,46, United-States,ca7d655f-dc95-4dd7-9178-5e69d59b2c16
20, Private,203027, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,55, United-States,6fcef26b-24c1-4a46-9985-e438793ca02a
34, Private,101345, Bachelors,13, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States,2e33d4ab-dcc3-4b84-a68e-859f4c1d2a84
37, Private,210945, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,24, United-States,7dcbed83-8173-4b86-870a-54c06460c115
29, Private,37215, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,be16333a-e238-439c-914a-fd72cd5b9f8f
45, Private,274689, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,f267116e-c344-4289-8c7d-01fda76bb4ac
52, Self-emp-not-inc,217210, HS-grad,9, Widowed, Other-service, Other-relative, Black, Female,0,0,40, United-States,bdfda78c-cfdf-41bd-bc3f-0502cec926e2
50, Self-emp-inc,321822, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,75, United-States,2a83cadd-392f-48a9-8362-7cee20797769
41, Private,185145, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, ?,b2c55336-8906-4d4a-9999-a5a6245bc7b5
39, Private,203180, Some-college,10, Divorced, Farming-fishing, Unmarried, White, Female,0,0,45, United-States,3c2e3a29-d499-469d-a3e2-161f01743a38
18, ?,171748, Some-college,10, Never-married, ?, Own-child, Black, Female,0,0,24, United-States,43af0453-d29c-47db-8419-fdf10f205dad
44, Private,84535, Some-college,10, Divorced, Sales, Unmarried, White, Female,0,0,48, United-States,a928f50b-57c8-4758-bbe9-63bc8d155051
41, Federal-gov,160467, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,1506,0,40, United-States,f2506617-3028-46a5-a176-349c0baccd71
39, Private,165186, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States,0d7872a2-d6b6-434e-b5b8-817404923602
25, Private,122175, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,eee49b51-a713-4739-a0b4-47e040b349c9
47, Self-emp-not-inc,102359, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States,b01b3971-da14-4a3a-ac96-1935a80193a7
66, ?,177351, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,2174,40, United-States,79ed3e4f-f8c7-4275-96c2-17e7d431aa2e
56, Private,98361, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, ?,e42b5250-3df0-4b80-9ab8-edd509ac585f
79, Self-emp-inc,97082, 12th,8, Widowed, Sales, Not-in-family, White, Male,18481,0,45, United-States,f098e3ee-06e2-4448-8870-1977e09d0d2e
40, Private,238329, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States,090a9d7f-a918-44c1-8676-fd83e0e7d392
32, Private,117963, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States,b0bbcee7-3401-4712-99f3-3e371489f9d8
52, Private,270728, 7th-8th,4, Married-civ-spouse, Other-service, Husband, White, Male,0,0,48, Cuba,3f742c91-2681-4a69-9b5e-2776b88030e6
50, Local-gov,117496, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,24, United-States,06c689ce-eda8-4f73-bad2-13d69e832279
31, Private,157078, 10th,6, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,45140848-7e51-4ad6-b7e1-fbdfa874382b
27, Private,174645, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,27d79823-e945-48a3-be91-b2b1bd7a3e53
18, Private,164441, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,38, United-States,022e2735-70ae-4fec-b842-64c3d4bf76da
44, Private,99203, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,d8481305-19f5-474a-b157-2bcf9de73f2c
18, Private,129010, 12th,8, Never-married, Craft-repair, Own-child, White, Male,0,0,10, United-States,8e5afe62-6292-418c-bb52-829b45cb83bf
34, State-gov,190290, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States,5c2ca8e8-0f9c-434f-b1cf-7e526aed3e99
19, Self-emp-not-inc,36012, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States,f00636e4-64c1-420f-b6a7-06b59f22e08b
19, ?,174871, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,23, United-States,7c8b3495-4c2f-4163-9251-c4f86f052c55
57, Local-gov,339163, Some-college,10, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, Mexico,4a62328d-4991-4a7a-99c8-9f0e1877b628
25, Local-gov,348986, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, Black, Male,0,0,40, United-States,6e4a1a61-84fe-4ef4-989d-86d1cd668d3b
70, Private,102610, Some-college,10, Divorced, Other-service, Not-in-family, White, Male,0,0,80, United-States,6bec120c-5d91-46db-a4dc-b7adca6f8f1e
32, Private,272376, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,97c81049-fb08-4f5e-99f7-7ae7ba271192
30, Private,183284, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,a3425459-fb07-4508-917d-3b10985182cf
54, Self-emp-not-inc,114758, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,f6c49e23-593a-4e82-b455-1598f9553f4b
28, Private,144063, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,7098b27d-4c7f-4209-a1c7-2944e7d23cd2
40, Local-gov,166893, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States,8560e960-838d-4f81-9374-87642c66b1b4
25, Private,182866, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,a2de20d7-98f7-4b8b-8c90-c48d75d49223
38, Private,185556, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy,1f0ffa5d-2feb-4f9e-a4a9-7e14302d8277
40, Self-emp-not-inc,335549, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,2444,45, United-States,e7608e7c-632d-4911-8b91-3f0bb0cdffb4
35, Private,186886, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,55, United-States,3ff2a2fa-c73c-4997-8e39-f144a6ed54cc
54, Private,99434, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,2b1fe6cd-82e8-4748-8dea-4c6c8ab41612
42, Private,118212, 9th,5, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,24527784-60aa-4f85-932e-030ec4c85c08
27, Private,303954, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,dfaa8207-4726-46a1-bc2b-36a736f1a65f
23, State-gov,215443, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,15, United-States,c341f10c-3888-4685-ba7e-34b7c6c6d514
41, Private,197919, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,60, United-States,73e8db62-0f15-4de2-9a85-b0b06976b7e2
25, Private,499233, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,ddd0fa53-116b-4e38-8ce6-0e8909a404f8
42, Federal-gov,34218, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,50, United-States,48ac2220-fac4-4f1e-b2e6-3f3aeeb19746
31, Private,115488, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,74e2d387-4877-4b9b-8ea9-c709553032c7
39, Private,294183, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,2c482056-767f-40df-9986-fb0d9235a34f
44, Private,147265, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,4236321e-f598-410d-bc59-06f338a77aa0
27, Private,186454, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,13550,0,40, United-States,a56f9981-0f59-4bbf-b06f-72a6e9193221
44, Local-gov,145522, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,6a61a133-a31b-4186-9695-f08b46fc4729
33, Private,181091, 10th,6, Divorced, Craft-repair, Not-in-family, White, Male,0,0,35, England,815a401e-fc78-433c-a98f-e1a74cffc925
24, Local-gov,33432, Assoc-acdm,12, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,eb081613-f4da-4861-8b67-c951fb31d33a
39, Private,48915, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,11f57fa4-bf9b-4ddb-8eaa-703d3df2de5c
41, Self-emp-not-inc,193459, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,100a1b49-e135-4f13-929f-3c31b0a6c906
45, Self-emp-not-inc,275445, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Male,0,0,50, United-States,3f5673d7-8473-42f7-8791-a48cd57cf450
32, Federal-gov,83413, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States,e89d946f-27fc-408e-93fd-42ababdf1b1c
18, Private,151866, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States,89fea1cf-3be0-4d03-9406-981cd81ab2be
34, Self-emp-not-inc,349148, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1657ec4e-120d-4dd7-9a68-e116427fd233
58, Federal-gov,129786, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,180e67d3-8aba-4ecb-8624-a732ad235915
38, Private,37028, Some-college,10, Divorced, Sales, Unmarried, White, Female,0,0,38, United-States,34e9ddb6-cb69-4f5d-9080-e98c06050769
22, ?,287988, Some-college,10, Never-married, ?, Not-in-family, White, Male,0,0,15, United-States,5e99c3eb-7fd4-48da-9089-8bf98307112a
24, Private,29810, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States,6c24c777-38b2-4bbe-b797-e323508c3c52
40, Private,274158, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,e67c6d39-4956-438c-8c09-26ef30338eb9
25, Private,280093, 11th,7, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Mexico,7a45f343-ad79-43bb-a467-eb676dd985bc
59, Private,171355, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,2b04507f-662d-45cc-84a6-4bee77c9b1e5
60, Self-emp-not-inc,89884, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,cbfcb353-aaa7-4332-9883-2212fabbb615
61, Private,141745, HS-grad,9, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States,13637d68-9e47-4bdf-bb38-048ac1547307
20, Federal-gov,178517, Some-college,10, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,ebedce4c-3c55-4ef6-8034-bb7bd9b8bde9
33, Private,174789, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,4367ed74-944e-4266-8434-f60576ebad93
45, Private,189225, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States,1d736201-9446-4123-b637-3f78ffab9f0b
50, Private,72351, Bachelors,13, Divorced, Sales, Not-in-family, White, Male,0,0,45, United-States,6695c778-a66d-4102-aa35-1f915ee66cd3
18, Private,404085, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,5eb35abb-5f87-4251-9afe-37408f788a27
37, Private,254202, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,62def71b-3797-4f2d-8965-087453eb1c9d
51, Private,146767, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,4a85ce81-a33f-4c2a-bd1b-4583760e4e2a
35, Private,194490, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States,077c7820-0552-4035-bc04-04b5ca66f68e
28, Private,190525, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,46, United-States,cc88eed2-af23-44ce-8dc7-4d02ea153bfa
52, Self-emp-not-inc,209642, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,975721a5-f8a8-4d6c-8473-4828f5a9b5b9
40, Private,273308, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,48, Mexico,a9887e9a-d06c-47de-9263-fab5501f0148
