worker_id,income
d0bfc8b0-d8a9-483a-9675-eb507c421a49, <=50K
7076de61-6f1c-40d8-80da-4223f5f75d93, <=50K
9d76f253-2f4d-494f-b8e8-7b847a0e37b1, >50K
fe22a528-ae7a-430f-8227-58e1713b4a09, <=50K
fad4834d-42eb-4570-b4eb-bda797093bc7, >50K
d4f2caa4-8c27-46bf-ba7c-5b607843c0d4, <=50K
2c08500f-b88f-490a-ab1f-3c0527aec64f, <=50K
7cbe5756-0b16-4f05-956d-baa2173d72a3, <=50K
28e15b98-9eb9-4397-b3ef-7f90e882c6c7, <=50K
741746a6-6424-4680-bb18-e8868205a2b6, <=50K
9c68c6fe-156e-4f51-bb03-fde079f35bda, <=50K
2d5f5e66-f641-486b-8641-74aa2d939b83, <=50K
385ac3f6-ed7a-4e12-a43e-b6967e57f726, <=50K
17891a8d-9519-4091-9f61-b4279d758fbc, <=50K
8106745d-01b1-413d-bbc7-c50ee2ba74be, <=50K
f8070f65-315a-4277-a94a-7cb9f3807fb3, <=50K
b91d1482-154f-4c5d-818b-ae631109534d, >50K
5b02409e-0089-4b4d-bf74-10f31bfb0bec, >50K
34995208-45f2-487b-96b1-5631d0fbc494, <=50K
7e5ef13a-fe3a-4cd9-b43a-79b66cb0a09f, <=50K
f11d6cc2-5e2c-4671-8c1e-5e8555fb24f6, <=50K
2389d1bd-2824-4b72-a6b8-fdb154dc790b, <=50K
0c5a2ec8-3454-4efb-94ca-2d951573bd62, >50K
dd032ce8-fe8d-48fa-85a6-298e9b35f010, <=50K
b5324145-495b-41c1-82d1-7d4b35ddba46, >50K
cbc2a8f2-00b4-489d-afa7-94d186af4660, <=50K
a618373f-2bb8-4deb-9ea9-d8c7cec26305, <=50K
87cea53e-66a8-44f3-a783-6cb0e067971c, <=50K
c489bcb0-423f-4976-b33c-743a5a072878, <=50K
a95e82f4-939b-47ff-a6e8-1a90db64dcfe, <=50K
395fc7fa-1a32-40d8-b55d-b418548eb264, <=50K
925e8676-0a27-408d-8d6b-2e5a16a7e6a8, <=50K
ed522cf1-8b6d-47f2-bd2f-38efb7a9414b, >50K
7170e6f6-a2ed-4cf4-979d-c06bb9996523, <=50K
33d57aea-538c-4284-911c-d53852f46cf6, <=50K
b3c7d2e8-02a1-41b8-8355-0970972dc7b5, <=50K
f573ad03-2bfe-4049-9ff1-3ff350f2c123, <=50K
dde5796e-272c-47eb-b588-80fa9b3fdba4, <=50K
09493cd2-6a7d-4dcb-ae3d-c9c16e03156c, <=50K
6da0901a-b907-4fc0-afa9-90581b80fd0b, >50K
6306e0fe-51de-4eed-a676-c2e480e75bbb, <=50K
a50e0688-0197-4d44-97e4-bf7e4e291fa8, <=50K
ae36a57c-db2c-45a1-9b4f-61ef53ce2b16, >50K
80ae4a79-7054-4408-8909-b46f175fd670, <=50K
f9b5696e-4a56-4578-9f5d-afbac18c92fb, <=50K
66934f5b-202d-40e6-9008-117df0de4755, >50K
c506dc57-b955-4c70-be48-d435e5dbe69c, <=50K
2ff49be0-0a1b-471e-b4ce-0ca39db6e284, <=50K
ae8302b6-b902-4224-b3a3-9ca6cbc9fc89, <=50K
1c0f429a-0bb7-4a99-a17c-9f2fe864ccc3, >50K
acaaeba9-7b98-4471-bb42-6b6663e4a182, >50K
00cea2dc-0c1c-4deb-a18d-c84c564842e9, <=50K
0374922e-79d6-456e-a491-28d429fd11d8, >50K
c2a358b2-3b99-46b0-be12-508ce6071431, >50K
f52e53e4-894c-4131-abd1-a7244ddae252, <=50K
3ed6f1fb-267a-44c6-b87c-94b3dc6f532e, <=50K
a99c71f3-801f-4e0b-a27d-7de6118a998f, <=50K
eebd8332-9ce5-4177-9d5a-99941c3b9116, <=50K
376800e4-3a19-48ac-b288-10f1644ead01, <=50K
203c0f50-3544-4f5c-a53c-86dda6cc5e85, <=50K
f4005150-81ad-45ea-a3b3-a8a3b19bdefb, <=50K
3f3a0f94-07d8-4de2-878f-8a7256d8f74b, <=50K
d0b64b5e-853d-40ba-b1e7-d2a2efeb899c, >50K
bb38866f-46fa-4e17-b6ff-abbad40c6ed0, <=50K
b69a2a84-d4d5-4412-94ff-a73a57aad3fe, <=50K
afc511bb-9302-4bd1-af1f-5a6922a7bc2c, <=50K
05aebced-0e08-40d0-9990-9d04ac41dabd, <=50K
3e4ccd22-4cdc-4651-b3a7-53365aea3c47, <=50K
9549b05a-e442-4950-9d86-46d6393b7782, >50K
b2072d53-11df-4115-b95c-6e15fe56aeb7, <=50K
e8617438-4668-4dbe-8b67-b2e994db4a2b, >50K
a2aba4e9-65d7-43be-9159-262f750f1cd4, <=50K
0b3bde70-8b59-4690-86eb-8fcad7c1dac1, <=50K
2ce2d490-7954-4f07-bf3b-47933f687c2b, <=50K
819904e0-9a9f-4765-bf40-f7d6c95400e4, <=50K
23ef8825-ce07-4c04-bfea-5a84f25704ca, <=50K
5bdc58b1-75d1-47c2-8f8b-e52f54b97e82, <=50K
7aba9fe8-5fc3-4f39-8470-7fb6ec6784a9, <=50K
e8279ae8-fc19-441f-85d2-e3199d823e87, <=50K
2a29bb60-6508-4698-a9ae-bb4c4aefa7ff, <=50K
3ec84c5f-c8d6-44d2-b111-f22dd81d6f64, <=50K
44dd50f4-dd2b-4750-b29b-2f2d084be57e, <=50K
b436a9ee-6159-4a17-afe5-626439a82730, >50K
70ba31dc-8407-4af9-8762-195162f7a0b9, <=50K
ba47acc1-1f77-482a-96d1-03607f190c4a, <=50K
d68ce8b9-af36-48f1-8705-c532256a0c9f, >50K
df27a6d7-20f1-41c5-91fe-3bc51a2233c5, <=50K
a16cb8fd-c4b2-4ad8-b3b3-0fe7d31c2ffa, <=50K
3d048104-d8c6-4edb-9cb8-d01943a76145, <=50K
0445bf99-e829-44ba-bf85-36686be7f763, <=50K
e3b76f0a-d33f-482f-83e6-67009de087b8, <=50K
b2d11be3-34f0-4284-9583-c2056d9e644f, <=50K
168bcc4c-9602-4e37-ba7a-53904189f430, <=50K
49570b43-74c8-4d0b-8256-72440040145f, >50K
68a05873-24ab-4a91-8536-318cbfd092a1, <=50K
8aaaed43-7029-4ed1-82a4-7b9b584f14b5, <=50K
35022e8e-b97d-4c5f-989a-47da1bc44e42, <=50K
f5e92371-7e6c-426d-bc37-df569530cd28, <=50K
9af9722c-6d3b-4a45-9de8-9e6ccb7eb615, >50K
e353a898-e658-4b58-becb-d6cb44650f9e, <=50K
744ec8c9-4b2f-4d56-90f0-8e91e0be3ab2, <=50K
e34d9da6-6f59-437f-a65a-f21dbb61183d, >50K
49ae69e2-d1b4-408b-87ae-72bca874be97, <=50K
78a605ba-a61c-4c04-996d-7bb21585c5f9, <=50K
df984123-559d-4bf9-b97b-25f02d7808c1, <=50K
cb667675-9800-438e-b756-48538f16c561, <=50K
857a5ede-a13f-4970-b61a-dc31306a82d8, <=50K
a1fd7e1f-0494-45ae-9825-e1c3f4d17a45, <=50K
50453863-84c8-4b84-8af3-18a3befc176d, <=50K
4ae79625-f9ed-4037-afd6-fe9d0d0be0b2, <=50K
bb9b67d3-d17b-4538-b0f1-25845c3ca661, <=50K
e2893300-7a21-41f1-ac78-760dcd12e975, >50K
6af22a9d-ab5d-4823-8731-5a1f7dfda4c0, <=50K
2b0b6ac5-877c-4308-89a8-94cb7d485910, <=50K
0024a727-16fd-4e77-88f7-e57132a6d312, <=50K
b3f9ac71-bf07-42ce-b2d9-68d6c8920b32, >50K
1c87163a-45f7-4992-9a83-18890028a8bf, <=50K
6481f72d-19ea-4625-b5bc-1686143c8401, <=50K
cfdc2731-2070-4bde-a5cf-56343001cf00, <=50K
68c71631-7792-43a0-ad46-d11956dec1a9, <=50K
9ec7ebe5-29eb-44bd-9c36-e15495605d5f, <=50K
6cf14eae-a107-4fc2-8404-1833f828953b, <=50K
40f7b316-2e24-41bb-9613-a150ed3ee3f1, <=50K
6bac8ef6-b7ae-47b9-ad8e-bcbab602f855, >50K
f23bbb7b-ee67-4af1-a0db-24c92e9a63e5, >50K
dfbe43f3-f7da-4576-a847-e79c06dd3750, <=50K
8f7644bb-3439-4afb-b643-21f92b78ddd7, <=50K
5a5e2a1f-f324-43c6-96a1-690198bc29b8, <=50K
7823a70c-80e5-42e4-b23f-8a0e7f63d5cc, >50K
198de5f2-b8ac-4100-92de-dba5d7fef2d5, >50K
ab97ad0b-8aac-400e-861d-97d26fa26a76, >50K
3ed9d6b1-4d4e-4024-b3d5-861c6c1d9d19, <=50K
86f7e7f2-f6d0-49c6-beef-6d56a4f58412, >50K
05d8bd77-3a97-451c-8f7d-ae801c72f143, <=50K
ca661b4d-734a-480e-835e-140d51ff5f53, <=50K
3c948778-119a-474f-85f5-3952f40b3ed7, <=50K
d5f24192-6b88-4861-b123-436b8a4b6112, <=50K
e3e63d52-4938-42d8-9407-86d0f44476e9, <=50K
43a8b137-c007-430b-816a-6c7269a54aa6, <=50K
05231a20-95e9-429c-91d0-4fcc976bfa95, <=50K
78279779-f881-4d82-8912-4d46504f5cc5, <=50K
5aa87dab-9e95-4ab0-b7df-2b4953209222, >50K
32252d4a-2815-48bd-9341-e1335c78f2ff, <=50K
3194d908-6b50-43b6-81a9-f9e6f76251db, <=50K
b7b47233-e4cc-4355-b390-20fd17fcb14b, <=50K
9091d923-076f-4fb9-978a-e8f04b4d310f, <=50K
a3d99687-e71f-4314-bd5a-990194d498f4, <=50K
9cc771af-54cf-4256-985b-e70b777ba005, >50K
b7f0b929-860d-48f6-b2be-8e969394b820, <=50K
afd5c23d-5c57-474e-b05b-1e9558a0f186, <=50K
96ec857c-a9ac-49bb-97bf-092bf64e07d8, >50K
5663147d-d2b7-43d7-bd64-fc50e5bba2dc, >50K
c1aa9da2-9a35-494d-9135-467cad2438a3, <=50K
e7f3fa71-46a2-48d0-9573-8d849889fc42, <=50K
6a47e000-7f09-4459-8e37-869bbc531256, <=50K
008e4bb5-b620-400f-94e4-f9394eda20b2, <=50K
e148be94-ad36-454f-8c8b-a39d979f8398, <=50K
8018d745-f9ad-4a20-b87e-9495f29e08cf, <=50K
115a75e4-ccc7-47b2-853c-91b4134f48dc, >50K
a0bbceae-96db-4f76-8d34-269438ee2acf, <=50K
74dd9513-b9fe-450a-897a-e87cc053ae96, <=50K
9622db6b-6283-4522-96b3-679ec6c1b6e6, <=50K
3c8dc37f-c0c5-44df-8fa8-a555aa04c6c7, <=50K
552d4ad9-c56b-4f0c-8dd6-36e27d2b4f3d, >50K
2c9eb2db-f19e-408d-8837-33a542ab019d, <=50K
bdf01ef8-e5e7-4025-b9ee-5e61193af569, <=50K
00a8a299-ed99-4946-827a-ade52f9a51d3, <=50K
aa6da230-6a32-423b-9c52-7fb1685895b0, <=50K
526b4963-f356-4fe3-a8d3-42b3423324f9, <=50K
0543e5f5-96bc-4e55-adc4-850f9547212c, <=50K
60fbd615-02eb-4d69-b912-524e1bc104e5, >50K
b8814cdd-555d-462c-a29f-248113903462, <=50K
f4ac0d70-c153-4ff5-a981-27dca0b459d0, <=50K
8f7cec8c-4d31-44d2-9c18-18859efb5bf9, <=50K
d3f481d7-5a5f-44b7-96c9-3b9bfbc2fdf0, <=50K
cd276ff1-697a-4a2e-9d82-7343deb6f309, <=50K
c7528eaf-af15-461b-9dc8-e9a81ab0786d, <=50K
15fc20eb-4aa0-4517-a353-7713b9b5527f, <=50K
80924358-b039-408b-bd3f-0b896de7ace6, <=50K
1c27653b-56d1-40b2-9c84-752391359fd7, <=50K
52876080-f8d3-462b-ae2d-19026e8b4573, <=50K
bf796cde-f678-4136-9478-f9a9f0a6722e, <=50K
9af50a51-86a0-4482-8bc0-07b59bff0061, >50K
84853f94-e725-4deb-8d45-97586c7e935d, >50K
02214185-6267-4929-9280-8ff722cb6a88, <=50K
1a398ffb-cc3d-454a-bf9b-407d2e742ca5, <=50K
6a5177af-f2e6-48d3-97e6-21d29cd6df3a, <=50K
00d6e32b-0ab5-4548-aadd-bb6351cce38e, <=50K
2cc3ab05-b82d-4ee1-acbf-1c385695b583, <=50K
71553acf-0afc-49e6-a7c8-d771fb53d927, <=50K
bbc715c1-e4a7-4bd9-bb0f-ae43c0fb9331, >50K
15af8c51-6f73-4aca-ad83-b9715106abbc, <=50K
2c9f4db3-108d-4d16-9823-fd0a22643b15, <=50K
f6da517e-596b-495f-ba67-daed6dac586e, <=50K
cedec5d0-b8a7-4f9b-b4a9-ac86493689c2, <=50K
0ea37486-ee25-420f-be36-3a40a47b800c, >50K
2f5eee7d-ee0d-43fa-9040-a06aeeef26be, <=50K
0ad18f7e-a33d-4816-9cfb-710ea188abe0, >50K
ac6eea3c-c4c0-4466-a3ba-5df8d4616d53, <=50K
8dada5e7-b915-4e47-b413-dc4d02c3b1d2, <=50K
b3099041-c988-4ad5-af4f-b89d6853375a, <=50K
e29f88ba-5e8b-4446-bb0f-0361db03ee15, <=50K
cc08d73e-46ce-4903-bff0-833044cc9a97, <=50K
01aafade-4352-4e38-ae39-f7eaa371245e, <=50K
9d9b2a7c-92b3-4024-8076-449f3d49a83b, >50K
291df30d-b6b4-4260-a8df-16fdf8a6506a, <=50K
6086a636-ae56-4fa7-b08c-e93cde333b33, <=50K
6388b60e-4992-438c-a305-51dd8d255fd4, <=50K
a5426941-40e8-4544-92e3-d32443a70324, <=50K
0281f7a1-dc1f-4144-83bb-094c2703c550, <=50K
9159db85-9e84-4c3d-8910-8a505e6f640b, <=50K
8a7afcf9-5205-4833-a7ec-19296cb89f70, >50K
ba041ddf-f843-4f4e-9eeb-e5f908ae3adc, <=50K
13818e4c-b6bf-49cd-903c-4d93fc74e3a4, <=50K
b3498b83-ea2a-42e8-953e-69733a997e05, <=50K
170abf94-cbbe-4699-9efe-f2bd2068a698, <=50K
c15cf3d3-ec08-4850-9536-a70e7d13d71c, <=50K
1c520d77-a1ac-41e5-8bed-66ef9ed3596f, <=50K
8e99d1bc-bed7-4f88-9758-0b1bd6bff19f, <=50K
5f7bec5c-db55-4429-8581-24ebe822e688, <=50K
f775a3db-7f8e-4c54-b1a3-2b87f332a8d4, <=50K
057550da-6b4e-4909-b98b-70dde0095e0e, >50K
7b78ea8e-6766-4318-ba13-77c924b25414, <=50K
a9bcf462-15b7-48a7-a0ec-f196bf1aef1f, >50K
86ebb731-7277-4a2f-be1b-0589d5192698, <=50K
c691e676-5524-433b-9dfe-41a4ef05409e, <=50K
17db1fe6-a192-4581-a8bd-c0a460a312bf, <=50K
e4dfff0d-11f7-46fe-a1bb-411976cd791d, <=50K
0c3ad6e1-a2eb-47a7-8b75-79d03cf23643, <=50K
9c9382e3-6f1f-434f-96d3-e1d282bcbd7b, >50K
0751b07c-6dea-417b-a664-13ac5e6dcdab, <=50K
a89285a3-7b7f-4331-b75e-c296adb76175, <=50K
11390d69-eb0c-4398-8731-2af30077a91b, <=50K
5c31f261-1ee3-42ec-abfb-31c3c26c439a, <=50K
935599b2-aeb2-4f8f-b741-ee183d7639d3, >50K
d5d7bf93-9b8b-435a-8d09-491eee8675f9, <=50K
716dc3bd-da60-4a4a-8fdb-8afe1e3e477f, <=50K
852a0b5b-5cd9-4298-8d4e-c3e001f6415c, <=50K
93d365f6-e60c-449b-a78c-3c6238e8c4eb, >50K
a47737fb-f9df-4f52-bec8-968718740a7f, <=50K
46daf86d-4e2e-49a1-aa19-d43008e384a0, >50K
f7257c8c-d702-4077-a801-545c5385ac09, <=50K
f3d30121-1eec-46bc-b77a-c54ab101b41a, <=50K
47937ef5-4aee-477b-be32-09192b7c590b, >50K
d83360e5-e6ce-424c-aa2b-828b16afa221, <=50K
b7dcefde-8518-40a0-a87a-bb9f700cde54, <=50K
05ede7b5-17be-40c2-ab9c-5f070b00f2eb, >50K
cfa48bbc-91b8-419a-98ea-caf936b76c66, <=50K
84ae6ea9-bcc4-428b-8bdc-d39e713228c5, <=50K
87d39f91-58bb-419f-9fee-fd2bb374485d, <=50K
444c45ec-2bdb-44d3-9fe3-43828688f608, >50K
6f04f045-907a-42ff-9bfa-37cf24bd377f, >50K
d6525b68-220a-4ef4-a524-9c155ab337ef, <=50K
a2b86b38-6d7e-46e3-92bc-670965dabb65, <=50K
1a4f9d9a-841c-4b75-b095-df44dd2c0e90, <=50K
243291ee-13e4-4ce8-8700-298c9002470d, <=50K
81146e08-e31c-4681-85d9-dc01eeff2dfa, >50K
772a78ee-a2ad-4114-93a3-da984e1e216d, <=50K
87dc22b2-04cf-4d4c-8aa9-f89883ccd982, <=50K
e03f3e3f-eccc-48a2-9a84-14db6f36ac4a, <=50K
e75bb388-979c-4306-85f4-2473b973ee0f, <=50K
6cb6b71f-bb3a-4fee-967f-17c69bd56eb4, <=50K
4ba8fb01-0c28-443c-990d-66eccb1f4a5b, <=50K
16231d4e-7006-4cd7-966a-74a48908f912, >50K
48f036e2-590a-4dc5-ae7b-91ae1b879577, <=50K
797d2c65-7679-4385-8b30-2816196ec8a9, <=50K
54c88b88-2e66-43a5-9349-587b3198c483, >50K
5f504239-d4d3-4031-abe2-b56d2f852e34, <=50K
7915e77c-21c6-4b17-98b2-fcd3269e424a, >50K
a0fabc5c-6d44-4b3d-a203-0cd5084b7756, <=50K
b50772da-54f6-40b3-9960-6514d848b570, <=50K
31c99dfa-e248-4023-9614-6270ea7bf00e, >50K
48af0498-df50-4922-82db-d0bfff86b781, <=50K
3c6aafbf-44a9-410b-86c4-a7ef5dbd3157, <=50K
a9e246c6-655d-450b-8339-5a9c5455ba11, <=50K
d43723c6-6ea4-419c-b928-c8a9083f3d3a, <=50K
3022b0ac-807e-4ac3-8e64-1ef3f7db1e28, >50K
64e753c7-0391-4fbe-be47-d3ff8a46df4e, <=50K
6e696dfe-16b5-40b4-9a1a-805e48ed0b08, >50K
004e3995-c5e2-45a3-b108-40538abe0dff, <=50K
79f68b21-321f-43da-b3a4-351368e1873b, <=50K
6491b158-5acf-498a-ac98-7fb594b8eb33, <=50K
e5451ef5-9e35-4faf-9eff-8988b6b6f5bf, >50K
ee4bf7c7-0046-41e7-8a7b-7d7b3bb41da9, <=50K
d72b5d8c-fee4-4c94-b31b-109763cf2491, <=50K
a48be960-75d9-4f62-a278-31c28c3770cf, <=50K
3e7c8a7d-fba7-45b3-b4aa-32f7deb9692c, <=50K
184a094e-71cb-4182-ba22-cab8c2c69eb8, <=50K
e4d94df4-46b0-47f3-afa2-ff12b62259c8, >50K
26fedeae-bfd9-4487-88ba-eb4f5c9e1976, <=50K
bc549f4b-eb82-4189-8a9a-a9a7e1a72949, <=50K
f72b0bb6-f598-427c-a03a-539ea4ff89f8, <=50K
3ee6c97a-6422-4290-b27d-c36d2189e7bd, <=50K
f82c4b42-8494-471c-b537-c913925fcd6d, <=50K
b4c7c834-b55c-4e9f-bfb2-61692b357de8, <=50K
7b1a1561-09b5-47f9-8f2e-b9b2b459728f, >50K
98e9edb4-37c7-4931-9889-7548eb22ff4d, >50K
083d8fd6-a6d8-4c58-8b42-10cff4d06653, <=50K
0a4d7a81-bc79-485c-910a-da60561ea33a, <=50K
f3878ac9-13fb-473d-a894-2c4ba1570251, <=50K
f75973cb-3983-411a-9e3b-053ea5dca511, <=50K
f58c72a8-597b-46a9-9ffe-b5ccfbcdc7c1, <=50K
c430c1aa-4ece-42c1-b793-770ad14846ba, <=50K
ead0889b-cc86-4707-8710-9cb0bbcc4abf, >50K
f51facae-9217-4497-ac6a-e162d574e51f, <=50K
b31b03cc-af1c-4262-a5df-38af62e744fd, <=50K
647ec9d6-ae69-4bd3-8d40-e4aca4ee9b92, <=50K
2a2953e6-a572-4166-98d8-d130757b2dc9, <=50K
8596f8fe-4de6-41a8-9cbb-784103719035, <=50K
bcfdf4db-597c-4da0-82a5-989234e61394, <=50K
2cf40b0d-1e5b-4fa6-a1e5-31d35e6529e6, <=50K
83aad949-5d4c-4aab-a1e9-6934e63ad3c9, <=50K
0efead2b-5b73-4c13-83e5-a1b444a4ac59, >50K
f6dc67af-f33b-4c7c-b2e8-e4a92669e8b8, <=50K
60594076-ac5e-48d8-bf61-4236eacf965f, >50K
4025bb6c-9a91-4ff1-a817-fff1d4beb308, <=50K
06e5e134-ab87-456a-8432-4bdc043edc00, <=50K
a0896de7-a5d6-4be9-9890-142a0d2a41f8, <=50K
9ff88ab7-1b17-4735-a670-8568a7c69711, <=50K
ed5e5d1c-4e6c-4771-a9ed-69bef0d834ba, <=50K
4197f5f7-d264-4758-a70e-e1743241d671, <=50K
afff26ad-a78c-4448-aa4a-aff5ca9d15fb, <=50K
af27fd4c-e8ee-43be-b5ba-661135e62dcc, <=50K
507053b4-090d-4d2c-9add-d275190587f0, >50K
8394211b-fc7d-4a5e-b006-5313b2e54eeb, <=50K
ee9512fc-c76a-4602-a20a-6d100e167278, <=50K
9dda92c0-782b-4c70-878f-bffdfeb395ff, <=50K
5462f601-9f53-49c3-a3f5-75436543f37b, <=50K
7a62316f-4360-404d-81fc-61243e87337c, <=50K
b8562c6c-ad03-4e08-9c51-733e340d560e, <=50K
640ae599-b67f-4966-88a6-412d94569385, <=50K
e78d0d82-dad8-40f8-9f2c-dc4a56e12a70, <=50K
df1f09e7-1ef1-42b8-bd9a-0c4a23aed515, >50K
154f17e1-8887-49f9-8701-1a86bbd25e53, <=50K
94ce7fa8-cc1d-4197-9f32-c6cfe04433dc, <=50K
64d0642a-2dd4-42f4-b3dd-700824216c24, >50K
5a0c226e-8595-48f0-bd18-6bc710dc72f7, <=50K
781b1e1d-1395-4e35-9236-28bce5aa67e7, <=50K
fe77765c-dd54-4caa-b41f-339304e30392, <=50K
292ec794-2580-43de-acde-6d90a9b0a792, >50K
9b2c7ec7-1b00-4c92-b8f7-bf09e9dcb20a, <=50K
868cb8b4-95a5-4bed-be86-62699d67943f, <=50K
9d7193ac-1996-47f7-aebf-7552a0ed72e8, >50K
09a68f11-6327-4a89-b6f8-838e8c3c75c8, <=50K
2115b355-a2d9-4c03-9e92-4323d160cdaf, <=50K
8a834203-2ffe-463c-9f84-5a57c7e85e36, >50K
005a29fc-7362-4e79-b457-ff5103ca0b9d, <=50K
fef30e53-e8fe-40d0-b25b-707d3721ad1d, <=50K
061cac48-6d7b-49b9-9d2a-163ba45c3d59, <=50K
ee5e2622-4fc6-4cdc-bee4-fa68def8e4c5, <=50K
075ebe62-a9f2-486a-b594-efb0884b0a07, <=50K
00e565fa-8454-4a36-ae73-3114819c7d2a, <=50K
222be1ad-f6f8-48b0-be4a-fec9624bbce2, <=50K
84b5807e-e814-49b5-8f1d-2eb97f9950a4, <=50K
0fc10716-8beb-4118-9c37-b9e9d7ae37c4, >50K
a124caf1-34b2-46f6-95c8-0d06cb66f2dd, <=50K
e65a400c-6a0f-4fb8-9bc5-dc97c5978000, <=50K
90fb3dbf-e6c7-43ec-ae70-c6a746237f0b, <=50K
c676f294-a032-4122-94d2-71b79edc39dd, <=50K
35cd13da-315f-4a6d-91af-a8774cf5696b, >50K
f6990a33-3515-407f-8a98-d97c1dfa4669, <=50K
01acb612-c744-4bd6-a407-584e5ce266f4, <=50K
3ade1344-bf6b-456c-a919-ea435dcc63bb, <=50K
4f3b08c7-7090-41b8-9d12-669152a45364, <=50K
f319e451-3597-46bc-bc53-b44c0686c716, <=50K
f65b38d0-ebe1-479d-9213-d172045a37a6, <=50K
fd3b8b39-1c79-45cb-a600-a03a08ee28d1, <=50K
221c39ab-bc0d-444d-b1b3-08cab63cf520, <=50K
6d99fa70-3152-43b2-851a-6f640d121430, <=50K
b2ebb6a9-13b6-426d-ba00-485bab826143, >50K
d05b966a-32cf-4332-a3dd-68285e4a3dbf, <=50K
0c63915f-41e1-49e3-882d-006b7a8e0a83, <=50K
88755e86-4c0b-4284-bf0c-7af39de71bbb, >50K
85bd4ce8-94e2-4fb7-9759-f967392731e5, <=50K
3209a71a-47f0-44ac-b0e1-833aa70b0d5c, <=50K
7f670535-dbcd-4ad6-9508-31b94b487100, <=50K
5f9d6363-9db2-4019-89e4-b077a4431389, <=50K
b687bc23-45cc-419f-8134-1521594bcf0f, >50K
810cce5d-3864-4c5a-aab7-21eaf2605ccc, <=50K
a0e221ad-61aa-40c0-afe9-76da1e9b9bec, <=50K
20aeb8ae-9307-4470-9b1f-9c76892e1971, <=50K
4872cb0f-3217-493c-9104-b9b4809f0f2e, <=50K
c1caf51d-b320-4c82-8768-0e09a9029f56, <=50K
e7ccfad7-0d70-4beb-a83a-d6b4893926b7, <=50K
7a565fd4-7fa6-4a9d-b528-8789c5d31772, <=50K
14610569-6aab-49d0-9f60-657e2918eecd, >50K
45a511fc-cfeb-4491-8078-9dfce5884d22, <=50K
92f0d344-16b5-4421-b296-e0871f6752f3, >50K
b415e364-de57-43e4-b0e5-c072d108f3be, <=50K
c2687bad-37ac-4143-bda3-27e8c74ee876, >50K
de93192a-6e02-44a4-bb90-46d5122a422f, <=50K
f922a8a4-f714-4ab9-9697-1933bece1a41, <=50K
d8da7144-a38e-4fb4-ad26-e4e4a5df42b5, >50K
153af130-bb68-4978-ae7c-50093bd4598e, <=50K
43f9d26b-6a7f-47ac-8100-caba44c11ac4, <=50K
9e2284f9-7407-41a3-87da-cde9fe0359a1, <=50K
1b19afe8-b6c0-4911-88e2-9b26bc9b76cc, <=50K
90575db8-5cba-4075-92bf-c4a8673ed607, <=50K
8c5993c5-50c5-43c5-9de9-0777e2b1a813, <=50K
7e12d8aa-4fc7-4d51-bca2-9c535a246951, <=50K
b6a01d43-3852-4dd8-8bfb-4044fed416b5, >50K
13762bf3-5fb8-4ec6-a269-39a07eb85bab, <=50K
4ab0190a-4358-4390-88eb-b45709b5f3fc, <=50K
9045b0fe-b951-4777-b808-dbd9e3528ef3, <=50K
a28a8e5a-15d0-4a82-94d7-67e5bfba99a4, <=50K
e6389cfe-a327-444a-a843-d8be8ae590a4, <=50K
3bbadf6a-91bc-4f84-beb4-c0c4d10a2e7d, <=50K
d4a08bf1-b090-4b25-83be-b99a6b6519f1, <=50K
d09ded57-15e0-4b92-acf9-c543139d1767, <=50K
f5b725c8-cba6-444c-80a1-a49618c37429, >50K
4dfa1457-a4f1-4908-a3c4-717459d83e46, <=50K
813b2c9d-0815-4ab7-9e6f-f57e5d9d8005, >50K
f60663e8-33d4-40d0-9e3f-08ad8e432008, <=50K
a9b9e428-f350-4afe-adf1-bbaa7aa523bf, <=50K
5258a6ac-1c5f-45af-bb37-2634f27c61b6, <=50K
73cd20d7-99c9-4da6-a6c8-4184984bf2e9, >50K
5a76b314-6972-47ff-b4f4-ddc1e3be3350, <=50K
7bb787b1-2457-431b-8542-f24d3d936ed1, <=50K
022157ef-0261-4637-a5cc-7c9e976a5e06, >50K
5091376e-2e44-4ab2-b76a-43c5284dcf8a, >50K
b8b4e296-a8b6-4c0c-bcbf-5a1a96af409d, >50K
13747779-b629-42cf-a1a5-8a8a05f46928, <=50K
10ae8567-de8c-42b3-a293-14ea1231fae8, <=50K
6015ce6b-2041-4a1d-8dd4-99dec6485886, <=50K
1b09ffce-f3ab-49a7-86e3-d53e6e82bfe9, <=50K
4e43ed45-4d8f-4f2b-926e-1bdfd0f667e6, >50K
063beabe-8503-45c8-9d40-f8ad1c6849bd, <=50K
cbfb6b1a-37b1-43bd-874e-400c74c47af0, <=50K
f9f04d45-8d65-4dfe-b1e9-a9428f0056e0, <=50K
f055f347-258d-459d-9973-72de5fd3a9a2, <=50K
7f7f864c-e91c-4d6f-a3a8-07374b38ae19, >50K
ae9a11f3-6413-4137-8d4e-e0f5eca4336c, <=50K
713fa8d2-d1a6-4334-8352-0dc95e53b1d0, <=50K
52d0fd93-c488-46f1-92cf-33f76a1d972c, <=50K
ae8dcb91-e410-4817-9b8f-079282e9d18b, <=50K
c90df133-46bc-4fb1-8f00-6eb5e227b5e6, <=50K
60767b6e-8bb1-41b1-a430-2a0eee80728d, <=50K
3991e331-dcd7-4cd5-82c7-71547195e379, <=50K
