age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,worker_id
23, Private,182615, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0bc3c91c-9ae2-4105-ba83-cf6d7bc689d4
26, Local-gov,30793, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,55, United-States,237efc8d-6bd2-476c-8d3e-f7a0c298b59f
42, Self-emp-not-inc,308279, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,21, United-States,ae617684-5953-432f-8ef8-a34d43003f84
58, Private,202652, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,40, Dominican-Republic,476f9090-40f7-4a93-8134-db5fb636797e
33, Private,168030, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,7298,0,21, United-States,ff1d9737-74c5-4977-bb85-750d0ae17b39
46, Private,120131, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States,fc07597c-3b6b-44ae-964b-08acfc2dd442
59, Local-gov,197290, 9th,5, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,5ed268a6-5c6e-4fa3-99d9-5f20d3bdf102
19, Private,93604, 7th-8th,4, Never-married, Craft-repair, Own-child, White, Male,0,1602,32, United-States,172e89ae-a200-4420-8ff4-443da7adf076
39, Private,215095, 11th,7, Never-married, Prof-specialty, Unmarried, White, Female,0,0,30, Puerto-Rico,d5d89457-4a52-4729-9f71-6b9a12f5560e
27, ?,133359, Bachelors,13, Married-spouse-absent, ?, Not-in-family, White, Male,0,0,50, ?,233202ce-4295-49ae-8318-13848bc09d53
46, Self-emp-not-inc,275625, Bachelors,13, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,60, South,15f1a079-e2ea-47da-8875-00ca1b4a784d
43, Private,152629, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,83a745a4-6098-401a-aff1-613be8936791
30, Private,111415, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,b0cf564b-e08d-43b2-aa8e-2a64e9f0d3ab
26, Federal-gov,206983, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Columbia,1af7dc08-abc1-40fa-9f69-05d085c00f05
27, Private,232782, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,55e0e175-a24a-48fb-82de-77d7dbc8c861
37, Private,269329, Assoc-voc,11, Divorced, Prof-specialty, Not-in-family, White, Female,8614,0,45, United-States,5f93ffb6-329d-4804-a37c-3072f9e9b607
56, Private,413373, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,36, United-States,223e4775-2b69-46c2-9265-ca933c53a6fb
31, Private,323069, Assoc-acdm,12, Divorced, Sales, Unmarried, White, Female,0,880,45, United-States,f34e458b-52b4-4f68-b0b2-447c5e5a5d89
66, Private,151227, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,6b7abf64-69bb-4d9c-8b31-341148fc6497
38, Private,107125, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States,7e1e60cb-e7f9-4a71-ba6b-95d599cb2f86
43, Private,188436, Prof-school,15, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,ed38cc1d-931f-44a2-a11d-c0efdcfc2ce2
43, Private,191712, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,1741,40, United-States,3602a80a-a461-485b-a8ad-ff007975db84
39, Private,491000, Bachelors,13, Never-married, Exec-managerial, Other-relative, Black, Male,0,0,45, United-States,46044d8a-9e31-4c78-895d-5b2ca7beb465
47, Self-emp-inc,332355, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States,492fc0fc-0238-465d-877a-7a720b93410d
21, ?,253190, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,48, United-States,f774810e-99f1-40e4-bd4e-09c6a0830c8a
24, ?,265434, Bachelors,13, Never-married, ?, Not-in-family, White, Female,0,0,40, United-States,8ff8ebd0-5542-4201-bb91-debd4f292cd0
26, Private,292303, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States,e8f75f7e-3331-4e6a-a1a3-6bf8b2055233
17, Private,191910, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States,3d48c093-a5a7-4bce-941f-6009e14333c3
75, Self-emp-inc,164570, 11th,7, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,1cf4901c-6bab-48a8-b621-b78a7eb31b32
40, Private,143327, Some-college,10, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,2c63685f-9a49-4d42-96f3-217a310e8a00
55, ?,449576, 5th-6th,3, Married-civ-spouse, ?, Husband, White, Male,0,0,48, Mexico,2e53aa75-19d6-4ea0-a2f0-7bcc5db15426
20, Private,235691, HS-grad,9, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States,9ee06d69-ecfc-4e1e-a612-22ffc125db30
41, Private,238355, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Mexico,8554c890-df57-4f16-ac3e-8b23be2646a0
59, Private,81929, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2415,45, United-States,38ad6687-c64c-49b9-9e33-1ae5c7648967
36, State-gov,137421, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,37, Hong,55cd462d-4417-40f0-8bd6-a3b0d65c10d9
40, Self-emp-inc,301007, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,74d06c72-0322-437b-b852-8a41fdab2711
41, Private,105616, Some-college,10, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,48, United-States,668563be-c1b1-4d8e-862b-131512ba2d85
60, Private,27886, 7th-8th,4, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States,6d32a9b4-81c1-4586-979d-0a329d4f0053
43, Self-emp-inc,150533, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,9088011b-3a7d-4432-be6b-cbe7fe06e618
37, Private,176014, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1359e1c0-4a37-4d9c-85c3-f8f2d6391e24
21, ?,233923, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,24, United-States,e1d1cabc-a05d-4431-bac8-99e15721c448
46, Private,130364, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States,d39de011-8961-4af5-adc0-7bfef971e749
44, Private,103233, Bachelors,13, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,434c291d-5559-4595-a00f-7c9a987e08e0
29, Private,250679, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,dc8905aa-ff3a-4639-88b5-dc62675ec7c4
67, Private,192670, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,20, United-States,ebd1c419-076e-4e8d-89dc-9847392e307a
47, State-gov,80282, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,0b39ea89-6eb8-4de5-8b49-c035d2137150
30, State-gov,218640, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, United-States,73583b12-5efc-4599-aae9-8fbf97143f8e
37, Private,67433, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,8a713351-062d-4e91-8969-371fcd265c77
45, Private,45857, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,28, United-States,d6b8e416-5b6b-40c4-94cc-144d393e180b
26, Private,226288, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,8bdc9536-6d83-467b-a895-cfd161a4d255
36, Private,111128, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States,9e76edc5-d02c-4669-9cfe-3c5857d2338e
35, State-gov,190895, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,c54c20f3-397f-4e4d-ba8a-db4c1d5128e3
46, Private,197332, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,46, United-States,c4fd9fd2-e0a5-4dc9-9d7d-e9a077e67fdd
23, Private,522881, 5th-6th,3, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, Mexico,62496d9f-96a2-4388-aa24-060ddffa3124
57, Private,74156, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States,bc926d53-af8c-4a74-9714-c3be72357fe3
36, Private,138441, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,5181f018-9f11-4a41-b4f8-13f9f451e651
30, Private,329425, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,4f5b1f79-d58b-4247-baf2-3c5721aeb13d
34, Private,42900, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,f5cfe504-efd5-46f0-aa84-5c71f041f67f
46, Federal-gov,80057, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Germany,0437c329-f1ad-4c82-b6f6-00c0535cc96a
37, Private,34146, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,68, United-States,d59095f0-be6c-4d2a-981c-af9657d4f23e
26, Private,214303, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,6e63eb8d-8d86-4902-bc39-91377b6b0c96
36, Private,52327, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Iran,effd6189-ee26-4ce8-a7a6-89800ff0f874
48, Private,187715, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,46, United-States,bd55d941-deb2-4d26-90c5-2ec5344ac52e
27, Private,285897, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1848,45, United-States,a7494dd3-565e-45a2-a857-870551b071bd
49, Private,452402, Some-college,10, Separated, Exec-managerial, Unmarried, Black, Female,0,0,60, United-States,eef730f7-c406-48c9-b299-bf399a6a53ca
48, Private,229846, Assoc-voc,11, Divorced, Other-service, Not-in-family, White, Female,0,0,40, ?,5040dc90-f89b-420d-a89b-da6c6a06606f
38, Private,412296, HS-grad,9, Divorced, Craft-repair, Own-child, White, Male,0,0,28, United-States,1c8203dc-0a8f-4075-9b07-356db5417422
46, Private,180505, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,4d0e232e-6ab0-436f-80cc-7dd3d2cd397a
20, Private,37932, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,50, United-States,cbe32cd3-65b7-43ef-89c5-80c2baa3c1c0
47, Self-emp-not-inc,107231, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1672,65, United-States,d14c7e3e-15f8-4539-b42e-dc8d415c79fb
62, Private,77884, HS-grad,9, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,8b564b22-fbcb-4bf2-82fd-715aa066ce64
34, Private,202210, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States,128faca6-a7bf-46f6-91dc-5c16fe6a8d69
30, Private,175931, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,44, United-States,e19d593f-b206-4436-b08f-f5f046a835a1
67, Self-emp-not-inc,195066, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,2555d38a-ca3f-401b-82bc-54168b8cac52
36, Self-emp-inc,487085, 7th-8th,4, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, United-States,dff9c6d0-3388-4d20-8536-b0e787d11109
27, Private,195337, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,31683da7-8b83-4ee0-a754-62bf519be0e1
30, Local-gov,118500, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,fa470bd5-0bb4-4980-8a36-d94c436e7c8d
74, Private,129879, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,15831,0,40, United-States,4fec9c0b-e001-41fc-bd97-3e7a7749b801
22, Private,112130, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States,78327288-b1ca-46cc-8f7e-e1f109c2bcd2
33, Private,165814, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States,09dcbde2-d0a2-48f5-923c-f93294115a62
23, Private,121650, 5th-6th,3, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,30, United-States,03fa3b95-3578-4bf3-93e7-fe82e0a83b75
49, Private,233639, 11th,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States,06af164c-c6a2-4a98-8207-34ce6075be58
46, Private,170850, Bachelors,13, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,1590,40, ?,31a98c39-fea4-48d6-b0d5-d0528c9dbda4
29, Self-emp-inc,260729, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,1977,25, United-States,c8975af0-5945-4631-b05b-27b508c618c9
56, State-gov,81954, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,5757e82e-4bdf-4de5-8ca5-793536176d65
20, Private,691830, HS-grad,9, Never-married, Sales, Own-child, Black, Female,0,0,35, United-States,01bbff25-c72d-4ac7-a433-068a31c5acbd
21, Private,194096, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,f355f6e8-92a8-47cb-9a9a-59d874e3d790
38, State-gov,103925, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,2036,0,20, United-States,f1083ecb-68e1-4245-9481-4cdbc75f43f2
45, Private,242994, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,52, United-States,c4db7d7d-b0da-4e2b-baef-3852aee8df0a
30, Local-gov,83066, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States,90027e06-712f-48f2-9b74-0e2829bb9ad0
40, Self-emp-not-inc,548664, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,15, United-States,ad802644-b0ae-40d8-b5a4-e6bd146f28e3
25, State-gov,99076, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,2597,0,50, United-States,08df01f1-8faf-496c-8ffc-cbba079aaed4
37, Private,89559, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,2180144e-fede-458b-baee-ff77e14308ec
41, Private,138975, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,45, United-States,b5032a8c-95d6-44e0-ae7e-04f06c5cbd72
52, Private,349502, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Male,0,0,45, United-States,c4ac8d30-5089-4723-ab50-90a403dcb9e4
51, Private,231181, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,21, United-States,dec5964e-6c57-45b2-901c-42268a530379
30, Private,116508, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany,6f54e95b-25a7-4980-a568-20ad23818d26
39, Private,187046, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,4064,0,38, United-States,a1228d7b-8c69-44a8-a24d-e9acd444a36a
36, Private,114605, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,91fe0fdd-eed7-417e-a72d-a5f01bc02bc4
25, Private,113654, HS-grad,9, Separated, Exec-managerial, Unmarried, White, Female,0,0,37, United-States,53b18121-3767-4259-a9bd-74b6ebd9b248
51, Self-emp-not-inc,99185, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,f8a2a67c-3ec1-4b2c-bcd3-feb564f895f5
18, Private,156764, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,6678aaf9-c7ae-4757-a6d6-4aa594fca2dc
27, Private,177761, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,50, United-States,67f2a74a-8cbd-4038-8f28-970065e89303
35, Private,292185, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,2d3b2c06-8524-4ee6-b557-675587731568
33, Federal-gov,177945, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States,011d6274-0b26-4bd1-a3e2-6e69224b12fd
45, Local-gov,54190, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,913c8fe9-9cf9-4908-8534-dd20c471f111
56, Self-emp-inc,205601, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,70, United-States,88be649d-6f95-4e1a-ba87-a284dd0fcea8
48, Self-emp-not-inc,218835, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, England,260ab4d2-f417-4d8c-be08-7413c822f215
43, Private,211860, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,24, United-States,84bd8e66-4c57-4dfc-963e-c8e7a07d767c
55, Self-emp-not-inc,76901, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,7427b79f-1b87-42da-ad68-e1e00058fe50
22, Private,201268, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,15, United-States,82667e7b-2045-44d0-9cae-12ad7cd38e80
23, Private,636017, Some-college,10, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States,fa83eecf-5490-449a-9516-62b457199d88
49, Self-emp-not-inc,99335, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,e88622a6-ebe9-4248-adfd-c4b8c9926694
22, Private,401690, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,20, Mexico,547d08a6-767a-4b7e-b5ed-ea01b27c707f
50, Self-emp-inc,195322, Doctorate,16, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,186ce3e0-26aa-4fcb-8d8b-11086e048708
35, Private,265954, Bachelors,13, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States,7469c210-a535-45ef-b6c1-a2276fb4d00c
62, Private,150693, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,42, United-States,87bf38b4-e269-49ac-8b1d-045fa87a1c1d
52, Private,196894, 11th,7, Separated, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States,f913f28e-4b8e-4f12-ab88-e94dbdcf4416
42, Local-gov,70655, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States,ca7bd170-0a38-47c8-9b28-c0d66a7ee371
55, Private,158702, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Female,0,2339,45, ?,4e668e1a-b2e7-4877-8bb5-477470db3c6a
60, ?,24215, 10th,6, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Female,0,0,10, United-States,3a23828d-3112-477c-b90c-3541a645186d
37, Private,415500, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,398d5719-b044-409c-afe3-530f14b4f2e6
59, Private,170104, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States,3cdafe50-f1a3-42e4-b16f-0e3ab755cbd3
60, Private,250552, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,dbe3dae5-b60e-4a2e-8932-5740a5c2dae8
41, Private,104892, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,2829,0,40, United-States,725182e7-f78e-44c8-a540-7fdb01023255
50, State-gov,229272, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,9f7de17d-3c64-4fdd-b76e-f7c381a1738d
18, Local-gov,55658, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States,a278a030-deac-42c5-9545-f3c78e5a7a9d
39, Private,103710, HS-grad,9, Never-married, Sales, Unmarried, White, Female,0,0,60, United-States,cda6ea9a-a4f2-4127-8238-221b6b54128b
54, Private,188186, HS-grad,9, Never-married, Other-service, Other-relative, White, Female,0,0,20, Hungary,932dd689-479d-49dd-9203-56c60f10f93a
28, Private,144833, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,776465bd-0da6-4118-8231-7ed442b85a06
33, Private,198069, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,65, United-States,e90ac73f-37c8-4234-bdec-ab721d190d87
45, Private,132847, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States,4f664825-7c69-419f-954e-b59d30aadce8
51, Self-emp-not-inc,168539, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,63fba594-a2a1-4419-b1db-9d64cef88da1
41, Private,213055, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,50, United-States,c51a195d-12c6-4f5f-9ab2-fb6b6fe3a4fa
47, Private,175958, Prof-school,15, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,5b8a7bae-66f0-4071-83b4-1250b9ef60a2
37, Private,26898, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,12, United-States,42ba8a1d-31ba-472b-8420-af8c52fdeaff
42, Private,185764, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States,20b5f1ba-e93f-49ff-ba10-dc139420da6a
38, Private,97083, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, United-States,0dc1ae98-ccbf-4f21-afd8-52d87ec4ba01
30, Private,101345, Bachelors,13, Married-civ-spouse, Sales, Wife, White, Female,3103,0,55, United-States,c2d5b53f-e26f-4221-9ca9-c582dc122b2f
30, Local-gov,194740, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,8e1f85b4-fcaf-4bef-83cf-ecb431b18fad
24, State-gov,155775, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,123f3ace-024a-4cb6-9df3-b4781b81cf33
31, Private,473133, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,40, United-States,c77003db-6a58-4d5d-98fd-bf525ec454ae
38, Self-emp-inc,299036, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,caac2352-e68f-4007-bdd0-4cc8955252e4
24, Federal-gov,42251, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States,97b15d42-a2dd-4f97-ac86-b6c811218503
61, ?,179761, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,759fb2cc-40bd-42ee-8a48-ca16c47a0f69
21, Private,156980, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,60, United-States,54f459b2-ad11-4675-81ed-1bfe9b0f1196
35, State-gov,225385, HS-grad,9, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,659757bf-14a9-4944-a65d-27dead56b148
21, Private,176262, Some-college,10, Never-married, Exec-managerial, Own-child, White, Female,0,0,30, United-States,0a978aea-637e-4ec8-814b-97631a7d91a7
23, Private,95989, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States,e3a0fb8e-fba1-4e07-8d89-15d33308670f
31, Local-gov,190228, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States,91bad480-05d8-4922-8fab-421ff731a87b
52, Private,312477, HS-grad,9, Widowed, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,3354f1be-0abb-4976-a877-277debee2696
33, Private,180656, Some-college,10, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40, ?,a96bdfa8-c3c8-4fe4-8e8b-e7568b550aa5
48, Private,186203, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States,cc4b35f6-df66-4d2d-b92b-770f675910e8
23, Private,245302, Some-college,10, Divorced, Sales, Own-child, Black, Female,0,0,40, United-States,871386c6-bc27-407b-828b-e0c79f36888b
26, Private,282142, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,b7b78fc5-0c26-4683-a4cf-6af47222d3ed
51, Private,89652, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,4787,0,24, United-States,2369789a-8653-429a-b6de-40656ac326c1
21, Private,346693, 7th-8th,4, Never-married, Farming-fishing, Unmarried, White, Male,0,0,40, United-States,dce573d3-fd42-41b8-ae4a-c76db41783e8
20, Private,217807, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States,1a31440a-1cac-4176-bb8d-f82e9b58457c
58, State-gov,110199, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,817c86eb-82a4-48dc-8f0f-eb0cabefa45b
46, Private,110171, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, United-States,6fbea240-662d-4465-8971-e6a2b0bf124b
21, Private,278254, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,b65db13d-e63b-4992-8102-fea1df8ce01c
21, ?,163911, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,3, United-States,b9581ea4-f4fe-464c-9f97-19c4060b4fdf
24, Private,249909, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States,1056f5d9-c044-41d9-8c75-1e500c43038a
18, ?,379768, HS-grad,9, Never-married, ?, Own-child, Other, Female,0,0,40, United-States,949b9b92-90f0-4145-8025-2145cb9f3a36
28, Self-emp-not-inc,282398, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,35, United-States,32a7bd08-0838-4bf9-a7f0-451e97162e22
64, Self-emp-not-inc,192695, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, Canada,746d146d-e0a0-4de2-b3d4-9c7fa4bf5c91
47, Private,239865, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,45, United-States,c72e4b4d-ba91-4add-92f2-9ca5e99ef007
38, Private,110713, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,8fe5ca6f-9f53-4a29-bff0-3e0c40cd4c6e
23, Private,120910, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States,bf6c428c-e5bd-4527-b414-37834058260b
23, Private,195411, HS-grad,9, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,48b6d744-e6fd-4a6c-a119-60cd0e4519f9
25, Private,109872, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States,0f523655-0c4f-434e-8852-21b709a2485a
36, Federal-gov,44364, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Female,0,0,36, United-States,f4ea8793-671d-4f24-8aab-0675842ed54e
34, Private,175413, Assoc-acdm,12, Divorced, Sales, Unmarried, Black, Female,0,0,45, United-States,c3be9bbb-f725-4fd9-9cd9-3e63f731b6b9
45, Private,187666, Assoc-voc,11, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,9179b711-7db8-48df-a50d-624a97647200
52, Self-emp-inc,254211, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States,e0cb5a3f-94ec-44fb-9220-f362baf2d937
